codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
472B607A,CORRAL QUEMADO,AMAZONAS,UTCUBAMBA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,0.185,1.084,1.427,0.918,474
109096,BUENA VISTA,ANCASH,CASMA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.791,1.946,2.543,0.874,474
109096,BUENA VISTA,ANCASH,CASMA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.398,2.002,2.331,0.886,402
109096,BUENA VISTA,ANCASH,CASMA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.779,1.31,1.624,0.91,466
109096,BUENA VISTA,ANCASH,CASMA,mpas15,temp,20260826,20260924,00Z,D1,3h,-1.881,2.058,2.477,0.881,237
4725A10C,CHAVIN,ANCASH,HUARI,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-9.04,9.04,9.388,0.901,474
4725A10C,CHAVIN,ANCASH,HUARI,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-7.868,7.876,8.403,0.873,474
4725A10C,CHAVIN,ANCASH,HUARI,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-5.051,5.168,5.651,0.858,404
4725A10C,CHAVIN,ANCASH,HUARI,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.261,2.74,3.34,0.898,466
4725A10C,CHAVIN,ANCASH,HUARI,mpas15,temp,20260826,20260924,00Z,D1,3h,-9.905,9.905,10.327,0.892,237
109091,SAUCEPAMPA,ANCASH,HUAYLAS,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-4.57,4.609,5.209,0.898,476
109091,SAUCEPAMPA,ANCASH,HUAYLAS,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-6.681,6.681,7.539,0.859,476
109091,SAUCEPAMPA,ANCASH,HUAYLAS,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,0.588,1.581,1.921,0.904,404
109091,SAUCEPAMPA,ANCASH,HUAYLAS,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.504,2.759,3.65,0.883,468
109091,SAUCEPAMPA,ANCASH,HUAYLAS,mpas15,temp,20260826,20260924,00Z,D1,3h,-9.585,9.585,10.058,0.872,238
472182DA,PUENTE CAHUA,ANCASH,OCROS,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,0.07,2.723,3.309,0.91,480
47E89394,PACHACOTO,ANCASH,RECUAY,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.472,4.163,4.862,0.865,480
47E89394,PACHACOTO,ANCASH,RECUAY,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.884,2.693,3.353,0.91,408
47E89394,PACHACOTO,ANCASH,RECUAY,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.712,3.409,4.063,0.901,472
47E89394,PACHACOTO,ANCASH,RECUAY,mpas15,temp,20260826,20260924,00Z,D1,3h,-3.07,4.34,5.374,0.853,240
47259496,RECUAY,ANCASH,RECUAY,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.968,3.396,4.181,0.949,474
47259496,RECUAY,ANCASH,RECUAY,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-3.501,4.964,6.088,0.907,474
47259496,RECUAY,ANCASH,RECUAY,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.125,2.575,3.084,0.917,403
47259496,RECUAY,ANCASH,RECUAY,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,0.797,3.103,3.588,0.936,466
47259496,RECUAY,ANCASH,RECUAY,mpas15,temp,20260826,20260924,00Z,D1,3h,-7.026,7.053,8.217,0.919,237
110138,SHAQUEK,ANCASH,RECUAY,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-6.285,6.285,6.56,0.813,476
110138,SHAQUEK,ANCASH,RECUAY,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-3.622,3.627,3.861,0.849,476
110138,SHAQUEK,ANCASH,RECUAY,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-4.525,4.525,4.783,0.817,404
110138,SHAQUEK,ANCASH,RECUAY,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.329,1.734,2.135,0.817,468
110138,SHAQUEK,ANCASH,RECUAY,mpas15,temp,20260826,20260924,00Z,D1,3h,-2.563,2.649,3.0,0.826,238
211601,SAN JACINTO,ANCASH,SANTA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-4.909,4.922,5.336,0.909,478
113253,CURAHUASI,APURIMAC,ABANCAY,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-5.533,5.533,6.144,0.883,478
113253,CURAHUASI,APURIMAC,ABANCAY,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.897,3.02,3.477,0.902,407
113253,CURAHUASI,APURIMAC,ABANCAY,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.504,2.122,2.733,0.917,470
113253,CURAHUASI,APURIMAC,ABANCAY,mpas15,temp,20260826,20260924,00Z,D1,3h,-6.998,6.998,7.353,0.903,239
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-3.259,3.401,3.846,0.864,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-3.866,3.874,4.239,0.89,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-3.94,4.095,4.606,0.826,405
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-3.401,3.45,3.813,0.872,468
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,mpas15,temp,20260826,20260924,00Z,D1,3h,-4.635,4.64,4.961,0.907,238
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.618,2.8,3.364,0.824,478
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,1.197,2.953,3.777,0.811,478
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,3.399,3.744,4.822,0.785,406
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,2.279,3.338,4.311,0.782,470
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,mpas15,temp,20260826,20260924,00Z,D1,3h,-0.437,2.534,3.09,0.853,239
113246,TANCAYLLO,APURIMAC,CHINCHEROS,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,1.71,2.648,3.476,0.823,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,0.247,1.949,2.465,0.834,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.046,2.145,2.563,0.817,406
113246,TANCAYLLO,APURIMAC,CHINCHEROS,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,0.737,2.267,2.809,0.818,470
113246,TANCAYLLO,APURIMAC,CHINCHEROS,mpas15,temp,20260826,20260924,00Z,D1,3h,-2.241,2.894,3.749,0.769,239
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.231,2.228,2.81,0.842,478
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,0.426,1.645,2.073,0.901,478
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,3.071,3.315,4.006,0.858,406
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.361,2.059,2.619,0.883,471
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,temp,20260826,20260924,00Z,D1,3h,-0.794,1.765,2.246,0.906,239
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.868,1.263,1.443,0.936,352
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.894,2.432,2.747,0.842,352
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,0.355,1.093,1.355,0.926,297
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.521,2.13,2.617,0.881,346
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-6.745,6.826,7.371,0.75,176
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,0.392,1.392,1.723,0.954,438
116079,HUASACACHE,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.772,2.502,2.944,0.888,438
116079,HUASACACHE,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.664,1.815,2.174,0.942,377
116079,HUASACACHE,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.908,2.697,3.354,0.857,430
116079,HUASACACHE,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-3.545,4.504,4.991,0.797,219
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.757,1.456,1.772,0.917,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.973,2.821,3.211,0.838,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,0.492,1.25,1.653,0.914,408
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.468,2.464,3.083,0.858,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-6.775,7.042,7.548,0.758,240
116086,LAS SALINAS,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,1.135,2.357,3.086,0.898,436
116086,LAS SALINAS,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,2.918,3.574,4.833,0.831,436
116086,LAS SALINAS,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,2.845,3.053,3.996,0.856,375
116086,LAS SALINAS,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,2.313,2.966,3.941,0.9,428
116086,LAS SALINAS,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-1.684,3.31,3.917,0.818,218
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,1.658,4.391,5.477,0.898,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,3.295,5.763,7.335,0.823,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,6.798,6.812,7.941,0.915,407
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,4.587,5.143,6.89,0.922,470
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-0.19,4.235,4.843,0.896,239
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-4.382,4.592,5.522,0.866,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.927,3.692,4.35,0.841,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.978,2.396,3.082,0.905,407
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,2.217,3.108,3.982,0.834,470
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,1.551,3.049,3.962,0.845,239
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-4.892,4.943,5.488,0.848,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.426,3.049,3.803,0.832,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,1.047,1.458,1.885,0.899,408
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,0.55,2.663,3.059,0.82,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-2.174,3.048,3.372,0.881,240
116081,YURA,AREQUIPA,AREQUIPA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-8.297,8.297,8.476,0.84,344
116081,YURA,AREQUIPA,AREQUIPA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-6.0,6.0,6.308,0.815,344
116081,YURA,AREQUIPA,AREQUIPA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.845,1.214,1.515,0.892,300
116081,YURA,AREQUIPA,AREQUIPA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.477,1.978,2.376,0.871,336
116081,YURA,AREQUIPA,AREQUIPA,mpas15,temp,20260826,20260924,00Z,D1,3h,-2.77,3.513,3.647,0.82,172
116084,CAMANA,AREQUIPA,CAMANA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.419,1.41,1.855,0.164,364
116084,CAMANA,AREQUIPA,CAMANA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.383,1.639,2.212,0.361,364
116084,CAMANA,AREQUIPA,CAMANA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.067,2.155,2.5,0.706,308
116084,CAMANA,AREQUIPA,CAMANA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.194,1.103,1.334,0.69,361
116084,CAMANA,AREQUIPA,CAMANA,mpas15,temp,20260826,20260924,00Z,D1,3h,-1.885,2.021,2.48,0.447,182
472D23BE,OCOÑA,AREQUIPA,CAMANA,ecmwf,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.398,1.495,1.765,0.64,478
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,temp,20260826,20260924,"00Z,12Z",D1,3h,-2.067,2.086,2.313,0.678,478
472D23BE,OCOÑA,AREQUIPA,CAMANA,eta5,temp,20260826,20260924,"00Z,12Z",D1,3h,-1.455,1.92,2.276,0.63,407
472D23BE,OCOÑA,AREQUIPA,CAMANA,wrf5,temp,20260826,20260924,"00Z,12Z",D1,3h,-0.627,1.27,1.544,0.608,470
472D23BE,OCOÑA,AREQUIPA,CAMANA,mpas15,temp,20260826,20260924,00Z,D1,3h,-1.298,1.408,1.761,0.504,239
