codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,3.098,3.338,4.03,0.856,408
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.426,1.983,2.564,0.883,469
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,temp,20260823,20260921,00Z,D1,3h,-0.661,1.706,2.189,0.903,238
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.983,1.341,1.56,0.936,347
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-1.987,2.447,2.812,0.852,352
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,0.361,1.125,1.406,0.93,298
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.482,2.132,2.59,0.881,345
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-6.901,6.959,7.442,0.766,176
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,0.357,1.385,1.722,0.952,472
116079,HUASACACHE,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.785,2.519,2.973,0.888,480
116079,HUASACACHE,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.681,1.829,2.2,0.943,412
116079,HUASACACHE,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.94,2.715,3.355,0.864,472
116079,HUASACACHE,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-3.568,4.518,4.998,0.796,240
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.811,1.46,1.773,0.924,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-1.94,2.783,3.209,0.842,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,0.513,1.254,1.65,0.922,412
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.512,2.473,3.077,0.865,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-6.781,7.024,7.535,0.755,240
116086,LAS SALINAS,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,1.033,2.28,3.0,0.894,470
116086,LAS SALINAS,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,2.803,3.479,4.698,0.826,478
116086,LAS SALINAS,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,2.769,2.99,3.915,0.855,410
116086,LAS SALINAS,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,2.192,2.856,3.812,0.895,470
116086,LAS SALINAS,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-1.719,3.218,3.82,0.824,239
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,1.391,4.184,5.268,0.883,470
