codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
472B607A,CORRAL QUEMADO,AMAZONAS,UTCUBAMBA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,0.188,1.094,1.437,0.916,474
109096,BUENA VISTA,ANCASH,CASMA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.838,1.982,2.568,0.876,474
109096,BUENA VISTA,ANCASH,CASMA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.422,2.012,2.34,0.887,399
109096,BUENA VISTA,ANCASH,CASMA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.812,1.326,1.638,0.912,466
109096,BUENA VISTA,ANCASH,CASMA,mpas15,temp,20260827,20260925,00Z,D1,3h,-1.881,2.069,2.486,0.879,237
4725A10C,CHAVIN,ANCASH,HUARI,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-9.02,9.02,9.356,0.9,474
4725A10C,CHAVIN,ANCASH,HUARI,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-7.856,7.864,8.375,0.869,474
4725A10C,CHAVIN,ANCASH,HUARI,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-5.04,5.158,5.627,0.854,401
4725A10C,CHAVIN,ANCASH,HUARI,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-2.225,2.688,3.277,0.894,466
4725A10C,CHAVIN,ANCASH,HUARI,mpas15,temp,20260827,20260925,00Z,D1,3h,-9.936,9.936,10.343,0.891,237
109091,SAUCEPAMPA,ANCASH,HUAYLAS,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-4.602,4.639,5.232,0.895,476
109091,SAUCEPAMPA,ANCASH,HUAYLAS,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-6.675,6.675,7.52,0.861,476
109091,SAUCEPAMPA,ANCASH,HUAYLAS,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,0.581,1.579,1.92,0.902,401
109091,SAUCEPAMPA,ANCASH,HUAYLAS,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-2.525,2.771,3.648,0.881,468
109091,SAUCEPAMPA,ANCASH,HUAYLAS,mpas15,temp,20260827,20260925,00Z,D1,3h,-9.598,9.598,10.067,0.874,238
472182DA,PUENTE CAHUA,ANCASH,OCROS,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,0.013,2.702,3.287,0.902,480
47E89394,PACHACOTO,ANCASH,RECUAY,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.514,4.082,4.798,0.86,480
47E89394,PACHACOTO,ANCASH,RECUAY,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.867,2.656,3.322,0.906,405
47E89394,PACHACOTO,ANCASH,RECUAY,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.675,3.324,3.98,0.899,472
47E89394,PACHACOTO,ANCASH,RECUAY,mpas15,temp,20260827,20260925,00Z,D1,3h,-3.131,4.362,5.378,0.846,240
47259496,RECUAY,ANCASH,RECUAY,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.037,3.447,4.213,0.939,474
47259496,RECUAY,ANCASH,RECUAY,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.555,4.946,6.061,0.901,474
47259496,RECUAY,ANCASH,RECUAY,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.138,2.559,3.068,0.913,400
47259496,RECUAY,ANCASH,RECUAY,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,0.751,3.011,3.507,0.932,466
47259496,RECUAY,ANCASH,RECUAY,mpas15,temp,20260827,20260925,00Z,D1,3h,-7.112,7.135,8.275,0.908,237
110138,SHAQUEK,ANCASH,RECUAY,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-6.273,6.273,6.561,0.807,476
110138,SHAQUEK,ANCASH,RECUAY,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.614,3.62,3.862,0.842,476
110138,SHAQUEK,ANCASH,RECUAY,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-4.515,4.515,4.786,0.811,401
110138,SHAQUEK,ANCASH,RECUAY,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.343,1.737,2.134,0.814,468
110138,SHAQUEK,ANCASH,RECUAY,mpas15,temp,20260827,20260925,00Z,D1,3h,-2.575,2.661,3.013,0.827,238
211601,SAN JACINTO,ANCASH,SANTA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-4.9,4.912,5.324,0.908,478
113253,CURAHUASI,APURIMAC,ABANCAY,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-5.518,5.518,6.139,0.875,478
113253,CURAHUASI,APURIMAC,ABANCAY,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-2.863,2.987,3.446,0.899,404
113253,CURAHUASI,APURIMAC,ABANCAY,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.486,2.095,2.707,0.916,470
113253,CURAHUASI,APURIMAC,ABANCAY,mpas15,temp,20260827,20260925,00Z,D1,3h,-7.009,7.009,7.369,0.9,239
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.296,3.438,3.878,0.863,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.898,3.906,4.268,0.887,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.949,4.098,4.609,0.822,402
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-3.438,3.478,3.817,0.876,468
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,mpas15,temp,20260827,20260925,00Z,D1,3h,-4.691,4.696,5.012,0.907,238
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.644,2.79,3.359,0.822,478
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,1.163,2.955,3.765,0.808,478
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,3.365,3.718,4.782,0.787,403
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,2.215,3.323,4.279,0.781,470
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,mpas15,temp,20260827,20260925,00Z,D1,3h,-0.487,2.527,3.089,0.853,239
113246,TANCAYLLO,APURIMAC,CHINCHEROS,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,1.691,2.663,3.483,0.821,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,0.218,1.934,2.437,0.837,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.075,2.149,2.572,0.814,403
113246,TANCAYLLO,APURIMAC,CHINCHEROS,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,0.705,2.253,2.791,0.821,470
113246,TANCAYLLO,APURIMAC,CHINCHEROS,mpas15,temp,20260827,20260925,00Z,D1,3h,-2.289,2.898,3.766,0.771,239
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.251,2.261,2.842,0.84,478
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,0.408,1.653,2.079,0.898,478
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,3.06,3.316,4.014,0.854,403
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.339,2.062,2.616,0.881,471
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,temp,20260827,20260925,00Z,D1,3h,-0.823,1.77,2.248,0.908,239
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.969,1.31,1.484,0.935,328
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.974,2.477,2.786,0.835,328
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,0.223,1.091,1.344,0.919,275
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.462,2.075,2.548,0.868,321
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-6.947,7.013,7.49,0.757,164
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,0.379,1.396,1.729,0.952,422
116079,HUASACACHE,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.78,2.485,2.935,0.886,422
116079,HUASACACHE,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.666,1.822,2.178,0.941,366
116079,HUASACACHE,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.886,2.675,3.319,0.858,414
116079,HUASACACHE,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-3.569,4.509,4.989,0.8,211
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.778,1.474,1.782,0.914,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.978,2.81,3.195,0.837,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,0.484,1.259,1.656,0.911,405
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.443,2.442,3.048,0.858,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-6.795,7.047,7.55,0.763,240
116086,LAS SALINAS,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,1.077,2.312,3.035,0.895,422
116086,LAS SALINAS,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,2.826,3.487,4.733,0.828,422
116086,LAS SALINAS,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,2.793,3.006,3.945,0.854,366
116086,LAS SALINAS,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,2.247,2.907,3.877,0.897,414
116086,LAS SALINAS,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-1.776,3.31,3.912,0.82,211
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,1.654,4.366,5.437,0.892,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,3.233,5.716,7.25,0.818,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,6.818,6.831,7.947,0.91,404
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,4.531,5.088,6.813,0.92,470
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-0.229,4.202,4.781,0.895,239
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-4.308,4.558,5.474,0.858,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.909,3.668,4.319,0.838,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.992,2.39,3.07,0.904,404
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,2.191,3.067,3.93,0.834,470
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,1.529,3.027,3.927,0.846,239
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-4.787,4.839,5.414,0.841,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-2.377,3.038,3.768,0.829,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,1.082,1.467,1.896,0.898,405
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,0.528,2.622,3.018,0.825,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-2.139,3.009,3.341,0.881,240
116081,YURA,AREQUIPA,AREQUIPA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-8.298,8.298,8.479,0.838,332
116081,YURA,AREQUIPA,AREQUIPA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-6.026,6.026,6.335,0.814,332
116081,YURA,AREQUIPA,AREQUIPA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.829,1.21,1.512,0.889,291
116081,YURA,AREQUIPA,AREQUIPA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.516,1.966,2.366,0.872,324
116081,YURA,AREQUIPA,AREQUIPA,mpas15,temp,20260827,20260925,00Z,D1,3h,-2.795,3.525,3.655,0.825,166
116084,CAMANA,AREQUIPA,CAMANA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.394,1.46,1.883,0.153,354
116084,CAMANA,AREQUIPA,CAMANA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.356,1.684,2.225,0.333,354
116084,CAMANA,AREQUIPA,CAMANA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-2.026,2.137,2.487,0.69,296
116084,CAMANA,AREQUIPA,CAMANA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.127,1.11,1.339,0.694,349
116084,CAMANA,AREQUIPA,CAMANA,mpas15,temp,20260827,20260925,00Z,D1,3h,-1.873,2.03,2.469,0.462,177
472D23BE,OCOÑA,AREQUIPA,CAMANA,ecmwf,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.379,1.476,1.749,0.65,478
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,temp,20260827,20260925,"00Z,12Z",D1,3h,-2.051,2.071,2.314,0.661,478
472D23BE,OCOÑA,AREQUIPA,CAMANA,eta5,temp,20260827,20260925,"00Z,12Z",D1,3h,-1.453,1.917,2.275,0.622,404
472D23BE,OCOÑA,AREQUIPA,CAMANA,wrf5,temp,20260827,20260925,"00Z,12Z",D1,3h,-0.619,1.267,1.546,0.609,470
472D23BE,OCOÑA,AREQUIPA,CAMANA,mpas15,temp,20260827,20260925,00Z,D1,3h,-1.251,1.386,1.748,0.489,239
