codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-3.301,3.442,3.886,0.869,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-3.916,3.922,4.276,0.9,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,-3.962,4.109,4.622,0.828,410
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,-3.453,3.496,3.853,0.882,468
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,mpas15,temp,20260825,20260923,00Z,D1,3h,-4.653,4.658,4.983,0.906,238
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.695,2.765,3.323,0.824,478
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,1.115,2.875,3.694,0.809,478
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,3.328,3.697,4.753,0.781,411
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,2.211,3.281,4.238,0.776,470
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,mpas15,temp,20260825,20260923,00Z,D1,3h,-0.491,2.492,3.035,0.855,239
113246,TANCAYLLO,APURIMAC,CHINCHEROS,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,1.691,2.624,3.448,0.828,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,0.212,1.932,2.437,0.833,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.067,2.126,2.541,0.823,411
113246,TANCAYLLO,APURIMAC,CHINCHEROS,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,0.725,2.234,2.761,0.822,470
113246,TANCAYLLO,APURIMAC,CHINCHEROS,mpas15,temp,20260825,20260923,00Z,D1,3h,-2.207,2.816,3.67,0.779,239
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.221,2.198,2.754,0.848,478
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,0.422,1.616,2.04,0.903,478
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,3.069,3.301,3.991,0.862,411
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.376,2.004,2.574,0.886,471
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,temp,20260825,20260923,00Z,D1,3h,-0.758,1.757,2.229,0.907,239
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.889,1.248,1.44,0.937,334
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.962,2.461,2.788,0.838,334
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,0.303,1.108,1.367,0.924,286
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.487,2.132,2.611,0.867,327
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-6.783,6.862,7.394,0.748,167
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,0.394,1.379,1.706,0.955,454
116079,HUASACACHE,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.779,2.486,2.933,0.89,454
116079,HUASACACHE,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.654,1.801,2.159,0.943,390
116079,HUASACACHE,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.902,2.683,3.333,0.861,446
116079,HUASACACHE,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-3.553,4.513,4.996,0.798,227
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.758,1.451,1.766,0.919,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.972,2.825,3.215,0.84,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,0.483,1.246,1.648,0.916,413
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.469,2.466,3.08,0.859,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-6.779,7.047,7.558,0.757,240
116086,LAS SALINAS,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,1.066,2.323,3.05,0.891,450
116086,LAS SALINAS,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,2.883,3.551,4.788,0.827,450
116086,LAS SALINAS,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,2.776,3.0,3.943,0.849,387
116086,LAS SALINAS,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,2.271,2.949,3.904,0.895,442
116086,LAS SALINAS,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-1.72,3.295,3.898,0.817,225
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,1.506,4.302,5.39,0.889,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,3.165,5.647,7.225,0.81,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,6.653,6.666,7.822,0.902,412
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,4.451,5.026,6.78,0.911,470
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-0.291,4.16,4.78,0.892,239
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-4.43,4.653,5.567,0.864,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.951,3.702,4.365,0.843,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.961,2.38,3.066,0.906,412
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,2.233,3.093,3.999,0.829,470
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,1.576,3.043,3.991,0.839,239
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-4.952,5.003,5.541,0.853,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-2.462,3.079,3.83,0.838,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,1.026,1.443,1.87,0.901,413
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,0.565,2.651,3.047,0.825,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-2.175,3.038,3.366,0.884,240
116081,YURA,AREQUIPA,AREQUIPA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-8.335,8.335,8.513,0.85,360
116081,YURA,AREQUIPA,AREQUIPA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-6.025,6.025,6.328,0.829,360
116081,YURA,AREQUIPA,AREQUIPA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.872,1.226,1.53,0.899,313
116081,YURA,AREQUIPA,AREQUIPA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.491,1.954,2.358,0.881,352
116081,YURA,AREQUIPA,AREQUIPA,mpas15,temp,20260825,20260923,00Z,D1,3h,-2.776,3.524,3.658,0.825,180
116084,CAMANA,AREQUIPA,CAMANA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.453,1.441,1.892,0.113,364
116084,CAMANA,AREQUIPA,CAMANA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.391,1.637,2.201,0.41,364
116084,CAMANA,AREQUIPA,CAMANA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,-2.063,2.151,2.508,0.684,308
116084,CAMANA,AREQUIPA,CAMANA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.181,1.089,1.332,0.683,360
116084,CAMANA,AREQUIPA,CAMANA,mpas15,temp,20260825,20260923,00Z,D1,3h,-1.914,2.049,2.513,0.415,182
472D23BE,OCOÑA,AREQUIPA,CAMANA,ecmwf,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.415,1.51,1.778,0.639,480
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,temp,20260825,20260923,"00Z,12Z",D1,3h,-2.097,2.107,2.33,0.685,480
472D23BE,OCOÑA,AREQUIPA,CAMANA,eta5,temp,20260825,20260923,"00Z,12Z",D1,3h,-1.491,1.945,2.294,0.629,413
472D23BE,OCOÑA,AREQUIPA,CAMANA,wrf5,temp,20260825,20260923,"00Z,12Z",D1,3h,-0.635,1.276,1.546,0.602,472
472D23BE,OCOÑA,AREQUIPA,CAMANA,mpas15,temp,20260825,20260923,00Z,D1,3h,-1.334,1.424,1.776,0.508,240
