codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
110138,SHAQUEK,ANCASH,RECUAY,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-3.628,3.633,3.86,0.854,478
110138,SHAQUEK,ANCASH,RECUAY,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-4.626,4.626,4.886,0.817,415
110138,SHAQUEK,ANCASH,RECUAY,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.307,1.703,2.109,0.825,470
110138,SHAQUEK,ANCASH,RECUAY,mpas15,temp,20260822,20260920,00Z,D1,3h,-2.577,2.662,2.997,0.831,239
211601,SAN JACINTO,ANCASH,SANTA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-4.883,4.902,5.316,0.907,472
113253,CURAHUASI,APURIMAC,ABANCAY,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-5.534,5.534,6.11,0.872,480
113253,CURAHUASI,APURIMAC,ABANCAY,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-2.855,3.002,3.458,0.901,417
113253,CURAHUASI,APURIMAC,ABANCAY,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.439,2.004,2.589,0.92,472
113253,CURAHUASI,APURIMAC,ABANCAY,mpas15,temp,20260822,20260920,00Z,D1,3h,-6.806,6.806,7.149,0.908,240
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-3.256,3.415,3.883,0.861,469
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-3.888,3.894,4.246,0.886,476
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-3.905,4.055,4.584,0.816,413
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,-3.409,3.452,3.793,0.871,468
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,mpas15,temp,20260822,20260920,00Z,D1,3h,-4.505,4.51,4.82,0.905,238
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.82,2.678,3.234,0.819,469
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,0.989,2.662,3.487,0.797,476
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,3.085,3.466,4.51,0.781,413
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,2.062,3.112,4.04,0.766,468
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,mpas15,temp,20260822,20260920,00Z,D1,3h,-0.618,2.377,2.913,0.856,238
113246,TANCAYLLO,APURIMAC,CHINCHEROS,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,1.728,2.675,3.529,0.805,470
113246,TANCAYLLO,APURIMAC,CHINCHEROS,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,0.227,1.85,2.368,0.83,478
113246,TANCAYLLO,APURIMAC,CHINCHEROS,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.032,2.112,2.519,0.823,415
113246,TANCAYLLO,APURIMAC,CHINCHEROS,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,0.737,2.125,2.68,0.821,470
113246,TANCAYLLO,APURIMAC,CHINCHEROS,mpas15,temp,20260822,20260920,00Z,D1,3h,-2.134,2.717,3.545,0.776,239
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.261,2.214,2.786,0.836,468
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,0.363,1.558,1.99,0.894,476
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,3.06,3.303,4.001,0.855,413
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.412,1.975,2.541,0.883,469
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,temp,20260822,20260920,00Z,D1,3h,-0.678,1.693,2.186,0.901,238
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.991,1.312,1.636,0.93,337
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.901,2.422,2.81,0.833,344
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,0.379,1.117,1.383,0.928,299
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.537,2.172,2.641,0.873,338
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-6.816,6.884,7.412,0.735,172
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,0.312,1.408,1.817,0.946,472
116079,HUASACACHE,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.815,2.517,2.978,0.886,480
116079,HUASACACHE,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.675,1.822,2.184,0.944,417
116079,HUASACACHE,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.945,2.713,3.347,0.864,472
116079,HUASACACHE,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-3.578,4.527,5.0,0.792,240
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.845,1.486,1.871,0.92,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.958,2.794,3.223,0.844,480
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,0.516,1.254,1.645,0.922,417
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.528,2.475,3.087,0.864,472
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-6.788,7.027,7.542,0.754,240
116086,LAS SALINAS,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,1.026,2.319,3.047,0.888,468
116086,LAS SALINAS,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,2.806,3.487,4.698,0.822,476
116086,LAS SALINAS,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,2.768,2.985,3.899,0.854,414
116086,LAS SALINAS,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,2.195,2.872,3.82,0.891,468
116086,LAS SALINAS,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-1.697,3.201,3.81,0.819,238
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,1.361,4.168,5.264,0.875,470
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,2.972,5.482,7.009,0.781,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,6.505,6.518,7.647,0.902,416
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,4.326,4.907,6.595,0.903,470
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-0.373,3.952,4.608,0.891,239
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-4.523,4.748,5.651,0.846,470
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.982,3.676,4.359,0.823,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.969,2.388,3.06,0.908,416
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,2.267,3.084,3.979,0.819,470
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,1.675,2.99,3.968,0.83,239
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-5.031,5.084,5.643,0.841,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-2.485,3.109,3.833,0.822,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,1.045,1.477,1.919,0.895,417
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,0.617,2.588,2.982,0.817,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-2.096,2.945,3.28,0.87,240
116081,YURA,AREQUIPA,AREQUIPA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-8.467,8.467,8.664,0.838,403
116081,YURA,AREQUIPA,AREQUIPA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-6.097,6.097,6.402,0.826,404
116081,YURA,AREQUIPA,AREQUIPA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.86,1.25,1.546,0.899,351
116081,YURA,AREQUIPA,AREQUIPA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.394,1.928,2.326,0.88,396
116081,YURA,AREQUIPA,AREQUIPA,mpas15,temp,20260822,20260920,00Z,D1,3h,-2.753,3.484,3.637,0.817,202
116084,CAMANA,AREQUIPA,CAMANA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.662,1.345,1.845,0.259,347
116084,CAMANA,AREQUIPA,CAMANA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.432,1.623,2.191,0.392,354
116084,CAMANA,AREQUIPA,CAMANA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-2.104,2.183,2.518,0.733,306
116084,CAMANA,AREQUIPA,CAMANA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.325,1.036,1.261,0.75,350
116084,CAMANA,AREQUIPA,CAMANA,mpas15,temp,20260822,20260920,00Z,D1,3h,-2.01,2.104,2.544,0.488,177
472D23BE,OCOÑA,AREQUIPA,CAMANA,ecmwf,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.595,1.684,1.942,0.662,472
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,temp,20260822,20260920,"00Z,12Z",D1,3h,-2.138,2.149,2.356,0.699,480
472D23BE,OCOÑA,AREQUIPA,CAMANA,eta5,temp,20260822,20260920,"00Z,12Z",D1,3h,-1.508,1.947,2.295,0.636,417
472D23BE,OCOÑA,AREQUIPA,CAMANA,wrf5,temp,20260822,20260920,"00Z,12Z",D1,3h,-0.761,1.32,1.581,0.627,472
472D23BE,OCOÑA,AREQUIPA,CAMANA,mpas15,temp,20260822,20260920,00Z,D1,3h,-1.451,1.524,1.865,0.541,240
