codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
472B607A,CORRAL QUEMADO,AMAZONAS,UTCUBAMBA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,1.769,3.198,0.115,193,0.786,0.911,0.087,14,0.5,0.95,0.048,8,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B607A,CORRAL QUEMADO,AMAZONAS,UTCUBAMBA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.05,0.457,0.132,224,0.067,0.875,0.045,15,0.0,1.0,0.0,7,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472B607A,CORRAL QUEMADO,AMAZONAS,UTCUBAMBA,mpas15,pp,20260826,20260924,00Z,D1,6h,0.951,1.794,0.156,114,0.75,0.889,0.107,8,0.75,0.932,0.067,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.26,0.84,0.293,222,0.875,0.875,0.123,16,0.167,0.95,0.04,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.685,1.466,0.232,222,0.812,0.906,0.092,16,0.5,0.941,0.056,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,1.858,3.489,0.144,187,0.769,0.917,0.081,13,0.4,0.978,0.022,5,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.073,0.537,0.33,218,0.25,0.733,0.148,16,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472B2370,MAGUNCHAL,AMAZONAS,UTCUBAMBA,mpas15,pp,20260826,20260924,00Z,D1,6h,1.023,2.167,0.257,111,0.875,0.841,0.156,8,1.0,0.919,0.081,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.237,0.881,0.2,230,1.0,0.884,0.116,14,0.0,1.0,0.0,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.485,1.127,0.238,230,1.0,0.895,0.105,14,0.5,0.956,0.043,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,2.338,4.439,0.087,195,0.667,0.933,0.065,12,0.0,1.0,0.0,3,0.0,1.0,0.0,2,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.054,0.651,0.175,226,0.143,0.846,0.08,14,0.0,1.0,0.0,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0
220907,NARANJITO,AMAZONAS,UTCUBAMBA,mpas15,pp,20260826,20260924,00Z,D1,6h,1.047,2.252,0.16,115,0.857,0.867,0.13,7,1.0,0.947,0.053,2,0.0,1.0,0.0,1,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.003,0.01,S/D,214,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.005,0.019,S/D,214,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.002,0.013,S/D,180,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.001,0.003,S/D,210,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
109096,BUENA VISTA,ANCASH,CASMA,mpas15,pp,20260826,20260924,00Z,D1,6h,0.0,0.0,S/D,107,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4725A10C,CHAVIN,ANCASH,HUARI,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.434,1.428,0.3,218,0.889,0.843,0.154,18,0.5,0.769,0.188,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725A10C,CHAVIN,ANCASH,HUARI,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.756,1.711,0.161,218,0.833,0.885,0.112,18,0.25,0.943,0.048,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725A10C,CHAVIN,ANCASH,HUARI,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.44,1.068,0.244,187,0.812,0.829,0.165,16,0.4,0.897,0.089,10,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4725A10C,CHAVIN,ANCASH,HUARI,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.147,1.015,0.144,214,0.389,0.848,0.123,18,0.0,1.0,0.0,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725A10C,CHAVIN,ANCASH,HUARI,mpas15,pp,20260826,20260924,00Z,D1,6h,1.317,3.071,0.178,109,0.667,0.889,0.105,9,0.667,0.892,0.103,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.374,0.879,0.008,230,0.5,0.991,0.009,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.848,1.537,0.158,230,1.0,0.988,0.012,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.625,1.573,0.139,195,1.0,0.984,0.016,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.075,0.346,0.188,227,0.5,0.957,0.042,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,mpas15,pp,20260826,20260924,00Z,D1,6h,0.947,1.908,-0.103,115,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,mpas15,pp,20260826,20260924,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.143,1.123,0.189,232,0.542,0.86,0.125,24,0.667,0.765,0.211,6,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.444,1.232,0.374,232,0.958,0.824,0.174,24,0.833,0.896,0.102,6,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.236,1.106,0.368,197,0.7,0.731,0.241,20,0.6,0.85,0.136,5,0.0,1.0,0.0,1,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.282,1.616,0.312,229,0.5,0.76,0.194,24,0.667,0.846,0.143,6,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,mpas15,pp,20260826,20260924,00Z,D1,6h,0.66,2.021,0.128,116,0.583,0.829,0.152,12,0.667,0.935,0.062,3,0.0,1.0,0.0,1,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.213,0.607,0.246,222,0.778,0.844,0.149,18,0.667,0.75,0.222,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.546,1.098,0.202,222,0.778,0.892,0.104,18,0.833,0.898,0.1,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.34,1.064,0.192,191,0.529,0.824,0.153,17,0.667,0.833,0.154,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.268,1.104,0.403,218,0.778,0.708,0.269,18,0.667,0.833,0.154,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,mpas15,pp,20260826,20260924,00Z,D1,6h,0.783,2.035,0.174,111,0.667,0.864,0.128,9,0.667,0.939,0.059,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.408,0.971,S/D,230,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.27,0.599,S/D,230,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.012,0.054,S/D,195,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.05,0.229,S/D,227,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,mpas15,pp,20260826,20260924,00Z,D1,6h,0.335,0.92,S/D,115,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,mpas15,pp,20260826,20260924,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.397,0.845,0.412,230,1.0,0.829,0.171,20,0.667,0.882,0.111,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.714,1.501,0.364,230,1.0,0.866,0.134,20,0.5,0.947,0.05,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.345,1.041,0.357,197,0.812,0.759,0.228,16,0.4,0.929,0.065,5,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.18,1.29,0.482,226,0.65,0.618,0.317,20,0.333,0.846,0.118,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,mpas15,pp,20260826,20260924,00Z,D1,6h,0.543,1.159,0.189,115,0.7,0.837,0.152,10,0.333,0.971,0.028,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.225,0.844,0.539,220,0.812,0.632,0.339,48,0.786,0.633,0.333,14,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.519,1.463,0.503,220,0.917,0.69,0.301,48,0.643,0.824,0.161,14,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.103,0.801,0.355,187,0.452,0.441,0.333,42,0.091,0.75,0.071,11,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.228,1.505,0.555,216,0.652,0.388,0.462,46,0.357,0.773,0.161,14,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,mpas15,pp,20260826,20260924,00Z,D1,6h,0.504,1.369,0.257,110,0.667,0.652,0.296,24,0.714,0.833,0.156,7,0.0,1.0,0.0,1,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.072,0.721,0.465,228,0.794,0.578,0.38,34,0.444,0.636,0.25,18,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.407,1.286,0.444,228,0.912,0.705,0.287,34,0.556,0.796,0.175,18,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.603,1.595,0.527,194,0.871,0.585,0.391,31,0.833,0.643,0.333,18,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.195,1.312,0.406,224,0.606,0.643,0.29,33,0.294,0.75,0.156,17,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,mpas15,pp,20260826,20260924,00Z,D1,6h,0.17,0.835,0.326,114,0.647,0.593,0.333,17,0.667,0.727,0.24,9,S/D,S/D,S/D,0,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.509,1.585,0.508,232,0.952,0.604,0.388,42,0.5,0.806,0.162,12,1.0,0.846,0.154,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.503,1.813,0.43,232,0.905,0.719,0.273,42,0.667,0.765,0.211,12,1.0,0.8,0.2,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.044,1.122,0.439,197,0.475,0.578,0.288,40,0.333,0.733,0.174,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.274,1.502,0.437,229,0.488,0.556,0.303,41,0.727,0.704,0.267,11,1.0,0.667,0.333,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,mpas15,pp,20260826,20260924,00Z,D1,6h,0.566,1.46,0.435,116,0.81,0.622,0.347,21,0.667,0.857,0.133,6,1.0,0.8,0.2,1,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.394,1.009,0.441,232,1.0,0.727,0.273,30,0.75,0.795,0.191,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.223,0.735,0.397,232,0.967,0.754,0.244,30,0.333,0.846,0.118,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.113,0.759,0.363,197,0.643,0.667,0.281,28,0.5,0.684,0.24,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.198,0.883,0.388,229,0.655,0.708,0.253,29,0.417,0.75,0.185,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,pp,20260826,20260924,00Z,D1,6h,0.422,1.122,0.277,116,0.733,0.732,0.244,15,0.5,0.893,0.097,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.001,0.002,S/D,8,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.055,0.11,S/D,8,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.0,0.0,S/D,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.0,0.0,S/D,7,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,pp,20260826,20260924,00Z,D1,6h,0.0,0.0,S/D,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.004,0.033,S/D,232,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,0.0,0.0,S/D,232,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.0,0.0,S/D,197,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,0.0,0.001,S/D,228,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,pp,20260826,20260924,00Z,D1,6h,0.0,0.0,S/D,116,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.135,2.042,-0.035,234,0.0,1.0,0.0,2,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.17,2.027,-0.022,234,0.0,1.0,0.0,2,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.22,2.195,-0.007,199,0.0,S/D,0.0,2,0.0,S/D,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.091,1.441,-0.009,231,0.0,1.0,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,pp,20260826,20260924,00Z,D1,6h,-0.179,2.027,-0.059,117,0.0,1.0,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,pp,20260826,20260924,"00Z,12Z",D1,6h,0.026,0.384,0.075,230,0.5,0.846,0.133,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,pp,20260826,20260924,"00Z,12Z",D1,6h,-0.009,0.296,0.272,230,0.5,0.778,0.182,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
