codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
109091,SAUCEPAMPA,ANCASH,HUAYLAS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.652,1.611,0.14,193,1.0,0.984,0.016,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.081,0.35,0.18,227,0.5,0.962,0.037,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
109091,SAUCEPAMPA,ANCASH,HUAYLAS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.999,1.966,-0.104,115,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472182DA,PUENTE CAHUA,ANCASH,OCROS,mpas15,pp,20260827,20260925,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.143,1.123,0.187,232,0.542,0.862,0.124,24,0.667,0.765,0.211,6,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.455,1.235,0.368,232,0.958,0.83,0.169,24,0.833,0.898,0.1,6,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.237,1.111,0.368,195,0.7,0.731,0.241,20,0.6,0.85,0.136,5,0.0,1.0,0.0,1,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.284,1.616,0.309,229,0.5,0.765,0.19,24,0.667,0.846,0.143,6,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E89394,PACHACOTO,ANCASH,RECUAY,mpas15,pp,20260827,20260925,00Z,D1,6h,0.729,2.125,0.117,116,0.583,0.837,0.146,12,0.667,0.939,0.059,3,0.0,1.0,0.0,1,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.214,0.607,0.244,222,0.778,0.846,0.147,18,0.667,0.75,0.222,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.557,1.102,0.196,222,0.778,0.896,0.101,18,0.833,0.9,0.098,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.342,1.069,0.191,189,0.529,0.824,0.153,17,0.667,0.833,0.154,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.262,1.1,0.406,218,0.778,0.702,0.275,18,0.667,0.826,0.16,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47259496,RECUAY,ANCASH,RECUAY,mpas15,pp,20260827,20260925,00Z,D1,6h,0.855,2.142,0.167,111,0.667,0.87,0.122,9,0.667,0.943,0.056,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.407,0.97,S/D,230,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.275,0.601,S/D,230,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.012,0.054,S/D,193,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.05,0.229,S/D,227,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
110138,SHAQUEK,ANCASH,RECUAY,mpas15,pp,20260827,20260925,00Z,D1,6h,0.378,0.997,S/D,115,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211601,SAN JACINTO,ANCASH,SANTA,mpas15,pp,20260827,20260925,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.399,0.846,0.411,230,1.0,0.833,0.167,20,0.667,0.882,0.111,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.74,1.52,0.357,230,1.0,0.871,0.129,20,0.5,0.949,0.048,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.354,1.049,0.353,195,0.812,0.764,0.224,16,0.4,0.931,0.062,5,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.18,1.29,0.482,226,0.65,0.618,0.317,20,0.333,0.846,0.118,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113253,CURAHUASI,APURIMAC,ABANCAY,mpas15,pp,20260827,20260925,00Z,D1,6h,0.551,1.163,0.19,115,0.7,0.841,0.149,10,0.333,0.971,0.027,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.228,0.845,0.533,220,0.812,0.642,0.331,48,0.786,0.633,0.333,14,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.546,1.484,0.487,220,0.917,0.703,0.289,48,0.643,0.83,0.155,14,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.101,0.807,0.343,185,0.452,0.457,0.328,42,0.091,0.75,0.071,11,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.228,1.505,0.555,216,0.652,0.388,0.462,46,0.357,0.773,0.161,14,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47263360,GRANJA SAN ANTONIO,APURIMAC,ABANCAY,mpas15,pp,20260827,20260925,00Z,D1,6h,0.513,1.372,0.254,110,0.667,0.66,0.291,24,0.714,0.839,0.152,7,0.0,1.0,0.0,1,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.072,0.721,0.46,228,0.794,0.578,0.38,34,0.444,0.636,0.25,18,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.409,1.286,0.44,228,0.912,0.708,0.284,34,0.556,0.796,0.175,18,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.612,1.603,0.521,192,0.871,0.591,0.386,31,0.833,0.643,0.333,18,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.195,1.312,0.4,224,0.606,0.643,0.29,33,0.294,0.75,0.156,17,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472B16EA,HUACULLO,APURIMAC,ANTABAMBA,mpas15,pp,20260827,20260925,00Z,D1,6h,0.17,0.835,0.331,114,0.647,0.593,0.333,17,0.667,0.727,0.24,9,S/D,S/D,S/D,0,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.511,1.586,0.505,232,0.952,0.612,0.381,42,0.5,0.806,0.162,12,1.0,0.846,0.154,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.559,1.884,0.412,232,0.905,0.727,0.266,42,0.667,0.784,0.195,12,1.0,0.818,0.182,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.041,1.129,0.429,195,0.475,0.587,0.284,40,0.333,0.733,0.174,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.274,1.502,0.437,229,0.488,0.556,0.303,41,0.727,0.704,0.267,11,1.0,0.667,0.333,2,S/D,S/D,S/D,0
113246,TANCAYLLO,APURIMAC,CHINCHEROS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.574,1.463,0.431,116,0.81,0.63,0.34,21,0.667,0.862,0.129,6,1.0,0.8,0.2,1,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.394,1.009,0.441,232,1.0,0.727,0.273,30,0.75,0.795,0.191,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.232,0.738,0.387,232,0.967,0.764,0.234,30,0.333,0.846,0.118,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.118,0.765,0.356,195,0.643,0.673,0.277,28,0.5,0.684,0.24,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.198,0.883,0.388,229,0.655,0.708,0.253,29,0.417,0.75,0.185,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A1410,CASACCANCHA,APURIMAC,COTABAMBAS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.422,1.122,0.28,116,0.733,0.732,0.244,15,0.5,0.893,0.097,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.0,0.001,S/D,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.036,0.09,S/D,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.0,0.0,S/D,9,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.0,0.0,S/D,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116085,AREQUIPA UV,AREQUIPA,AREQUIPA,mpas15,pp,20260827,20260925,00Z,D1,6h,0.0,0.0,S/D,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.004,0.033,S/D,232,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.0,0.0,S/D,232,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.0,0.0,S/D,195,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.0,0.001,S/D,228,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E26242,BOYADERO,AREQUIPA,AREQUIPA,mpas15,pp,20260827,20260925,00Z,D1,6h,0.0,0.0,S/D,116,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.134,2.042,-0.036,234,0.0,1.0,0.0,2,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.17,2.027,-0.022,234,0.0,1.0,0.0,2,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.222,2.207,-0.007,197,0.0,S/D,0.0,2,0.0,S/D,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.091,1.441,-0.009,231,0.0,1.0,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
116083,CAYMA,AREQUIPA,AREQUIPA,mpas15,pp,20260827,20260925,00Z,D1,6h,-0.179,2.027,-0.058,117,0.0,1.0,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.026,0.384,0.073,230,0.5,0.846,0.133,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.009,0.296,0.272,230,0.5,0.778,0.182,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
