codigo,estacion,latitud,longitud,2026091406,2026091412,2026091418,2026091500,2026091506,2026091512,2026091518,2026091600,2026091606,2026091612,2026091618,2026091700,2026091706,2026091712,2026091718,2026091800,2026091806,2026091812,2026091818,2026091900
ACOBAMBA,ACOBAMBA,-12.84361,-74.56161,0.43,0.0,0.02,0.05,0.0,0.0,0.35,0.12,0.0,0.01,0.75,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.06,0.51
ACOPALCA,ACOPALCA,-11.98732,-75.10352,0.01,0.0,0.05,0.29,0.0,0.0,0.86,0.17,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.01,0.03,0.11,0.79,0.05
ACOSTAMBO,ACOSTAMBO,-12.36078,-75.05725,0.31,0.0,0.0,0.02,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.14,0.0,0.0,0.0,0.44,0.11
AGUAYTIA,AGUAYTIA,-9.04225,-75.50624,4.11,1.7,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.89,2.04,0.57,0.0,0.0,0.0,0.5,0.0
AIJA,AIJA,-9.78164,-77.60674,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
ALAO,ALAO,-6.517,-76.73806,1.03,0.98,2.91,0.26,0.0,0.0,0.71,1.03,0.0,0.0,0.0,0.56,1.33,0.0,3.87,1.56,0.33,0.27,0.0,0.0
ALCANTARILLA,ALCANTARILLA,-11.06068,-77.55028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTO DE POCLUS,ALTO DE POCLUS,-4.9169,-79.89047,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.01,0.19,0.01,0.0,0.0
AMAZONAS,AMAZONAS,-3.7,-73.3,3.46,5.03,3.29,0.06,0.0,0.0,0.0,4.11,0.0,0.56,5.38,0.0,0.0,0.0,0.47,1.26,0.0,0.0,0.0,0.0
AMBAR,AMBAR,-10.75484,-77.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ANANEA,ANANEA,-14.67628,-69.53386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANDAHUA,ANDAHUA,-15.5009,-72.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.06,0.99,0.32,0.49,0.0,1.06,0.24
ANDAJES,ANDAJES,-10.78361,-76.90028,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
ANGAMOS,ANGAMOS,-5.18318,-72.87709,3.35,2.69,2.99,0.0,0.51,0.0,0.0,0.0,0.0,3.08,0.48,1.49,0.0,0.0,0.0,2.72,0.74,0.0,2.41,0.27
ANTA ANCACHURO,ANTA ANCACHURO,-13.47242,-72.21876,0.0,0.0,0.0,0.04,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.0
APLAO,APLAO,-16.07288,-72.49226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
