codigo,estacion,latitud,longitud,2026091406,2026091412,2026091418,2026091500,2026091506,2026091512,2026091518,2026091600,2026091606,2026091612,2026091618,2026091700,2026091706,2026091712,2026091718,2026091800,2026091806,2026091812,2026091818,2026091900
ACOBAMBA,ACOBAMBA,-12.84361,-74.56161,0.01,0.13,1.08,1.27,0.72,2.68,5.8,4.06,3.01,0.72,8.54,0.74,0.02,0.02,0.5,0.47,0.0,0.02,1.07,10.74
ACOPALCA,ACOPALCA,-11.98732,-75.10352,0.0,0.0,3.14,2.98,0.93,0.59,3.88,7.73,0.1,0.04,2.59,3.99,0.17,0.03,1.43,1.71,0.7,0.09,3.42,5.31
ACOSTAMBO,ACOSTAMBO,-12.36078,-75.05725,0.0,0.02,2.08,3.14,1.66,5.01,6.9,10.29,0.63,0.1,3.56,2.54,0.12,0.03,2.01,1.72,2.26,0.14,4.03,8.67
AGUAYTIA,AGUAYTIA,-9.04225,-75.50624,16.64,5.25,4.16,1.56,0.0,0.0,0.14,0.98,6.84,15.28,8.32,0.6,0.08,2.61,5.05,1.37,0.0,0.0,0.31,0.98
AIJA,AIJA,-9.78164,-77.60674,0.0,0.0,0.65,0.24,0.01,0.0,0.18,0.22,0.22,0.0,0.56,1.3,1.13,0.29,0.12,0.6,0.31,0.03,0.47,7.26
ALAO,ALAO,-6.517,-76.73806,1.0,5.31,42.82,2.33,0.01,0.0,0.13,1.01,7.99,0.82,0.63,3.59,2.38,1.43,0.17,1.45,5.98,0.7,0.55,0.27
ALCANTARILLA,ALCANTARILLA,-11.06068,-77.55028,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,-0.01,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0
ALTO DE POCLUS,ALTO DE POCLUS,-4.9169,-79.89047,0.0,0.0,0.46,4.17,0.75,0.11,2.29,6.41,1.14,0.31,1.75,5.58,2.32,0.06,0.93,1.59,0.02,0.05,0.69,2.82
AMAZONAS,AMAZONAS,-3.7,-73.3,2.04,0.42,1.7,13.66,1.68,0.79,6.31,3.93,0.0,0.02,5.71,3.43,0.17,0.79,1.28,3.65,0.76,3.56,3.13,2.66
AMBAR,AMBAR,-10.75484,-77.2668,0.0,0.0,0.05,0.24,0.0,0.02,0.05,0.41,0.01,0.0,0.05,0.56,1.13,0.03,0.14,2.56,2.38,0.14,2.66,4.5
ANANEA,ANANEA,-14.67628,-69.53386,0.0,0.0,0.0,0.06,0.0,0.0,0.43,0.4,0.03,0.02,1.46,2.27,0.0,0.0,0.02,0.0,0.0,0.02,0.84,1.16
ANDAHUA,ANDAHUA,-15.5009,-72.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.56,0.05,0.0,5.11,6.13,2.99,0.53,2.75,6.44
ANDAJES,ANDAJES,-10.78361,-76.90028,0.04,0.03,0.37,0.64,0.6,1.31,1.89,0.66,0.66,0.45,4.64,6.44,2.67,0.26,3.17,7.64,2.61,0.11,2.79,12.02
ANGAMOS,ANGAMOS,-5.18318,-72.87709,1.71,0.02,1.07,5.92,0.01,0.0,0.36,0.58,4.01,0.1,2.9,6.7,0.02,4.27,3.08,2.81,0.0,0.02,2.78,4.59
ANTA ANCACHURO,ANTA ANCACHURO,-13.47242,-72.21876,0.0,0.0,1.42,0.89,0.0,0.0,0.8,4.37,0.02,0.11,0.98,0.63,0.02,0.02,0.05,0.12,0.02,0.0,0.4,0.55
APLAO,APLAO,-16.07288,-72.49226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.31,0.75,5.0,1.66,0.29
ARAHUAY,ARAHUAY,-11.62091,-76.67034,0.0,0.0,0.01,0.02,0.0,0.11,0.0,0.01,0.85,0.07,0.4,0.42,1.53,0.12,0.21,0.84,2.58,0.37,3.4,4.43
ARAMANGO,ARAMANGO,-5.41994,-78.43553,0.14,0.74,0.48,0.96,0.5,0.07,0.4,1.21,0.51,0.31,0.54,1.03,0.58,0.41,0.14,1.07,0.31,0.06,2.03,3.2
ARAPA,ARAPA,-15.17857,-70.10904,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.63,0.0,0.0,0.46,3.45,2.5,0.02,0.06,0.08,0.0,0.0,0.11,7.23
