codigo,estacion,latitud,longitud,2026091118,2026091200,2026091206,2026091212,2026091218,2026091300,2026091306,2026091312,2026091318,2026091400,2026091406,2026091412,2026091418,2026091500,2026091506,2026091512,2026091518,2026091600,2026091606,2026091612
ACOBAMBA,ACOBAMBA,-12.84361,-74.56161,1.69,3.76,0.27,0.0,0.6,0.61,0.0,0.0,0.52,0.43,0.11,0.03,1.13,5.45,0.41,0.02,2.29,4.73,3.85,1.21
ACOPALCA,ACOPALCA,-11.98732,-75.10352,3.29,4.38,0.21,0.0,1.66,1.16,0.02,0.0,2.78,4.06,0.11,0.03,2.58,6.56,0.7,2.27,3.02,6.82,0.34,0.02
ACOSTAMBO,ACOSTAMBO,-12.36078,-75.05725,1.47,4.39,0.2,0.0,0.87,0.93,0.0,0.0,1.66,1.5,0.12,1.11,1.07,9.06,0.41,0.5,2.26,6.94,2.5,1.79
AGUAYTIA,AGUAYTIA,-9.04225,-75.50624,0.11,0.18,1.79,4.87,0.09,0.35,0.53,4.39,10.48,7.71,12.8,9.34,2.43,0.06,0.0,0.0,0.17,6.29,12.68,11.9
AIJA,AIJA,-9.78164,-77.60674,0.03,0.8,0.06,0.0,0.02,0.69,0.0,0.0,1.68,0.56,0.05,0.0,1.45,0.31,0.0,0.0,0.15,0.21,0.03,0.58
ALAO,ALAO,-6.517,-76.73806,0.63,1.0,0.0,0.0,0.75,0.43,2.24,3.98,0.11,1.86,5.17,2.09,7.78,0.43,0.81,0.17,1.53,0.66,12.08,4.76
ALCANTARILLA,ALCANTARILLA,-11.06068,-77.55028,0.05,-0.01,0.02,0.08,0.0,0.0,0.03,0.03,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTO DE POCLUS,ALTO DE POCLUS,-4.9169,-79.89047,0.55,0.87,0.06,0.02,0.32,0.11,0.05,0.08,0.23,0.89,0.02,0.02,0.37,2.79,1.19,0.06,0.32,1.71,1.36,0.09
AMAZONAS,AMAZONAS,-3.7,-73.3,3.2,1.09,0.0,0.0,0.31,0.67,0.0,0.02,6.62,2.82,4.35,2.4,3.75,4.7,0.14,0.29,11.57,2.32,0.2,0.12
AMBAR,AMBAR,-10.75484,-77.2668,1.57,0.81,0.05,0.0,0.27,0.7,0.0,0.0,0.05,0.53,0.02,0.0,0.0,0.11,0.0,0.0,0.0,0.58,0.02,0.0
ANANEA,ANANEA,-14.67628,-69.53386,0.19,1.61,0.31,0.02,0.44,1.6,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.34,0.08,0.0,0.0
ANDAHUA,ANDAHUA,-15.5009,-72.3551,0.0,0.29,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0
ANDAJES,ANDAJES,-10.78361,-76.90028,0.66,1.41,0.0,0.0,0.87,1.54,0.0,0.0,1.24,0.35,0.03,0.18,1.27,0.23,0.0,0.0,1.1,0.31,0.63,1.34
ANGAMOS,ANGAMOS,-5.18318,-72.87709,0.1,1.16,0.0,0.0,1.04,5.22,0.02,0.0,0.35,3.92,11.02,7.17,12.01,36.82,0.87,0.17,6.16,3.4,0.0,1.46
ANTA ANCACHURO,ANTA ANCACHURO,-13.47242,-72.21876,2.93,5.18,1.74,0.69,1.1,2.03,0.0,0.0,0.73,0.18,0.0,0.0,0.21,3.07,0.0,0.0,0.38,1.94,0.17,0.05
APLAO,APLAO,-16.07288,-72.49226,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAHUAY,ARAHUAY,-11.62091,-76.67034,0.12,0.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.87
ARAMANGO,ARAMANGO,-5.41994,-78.43553,0.04,0.33,0.0,0.03,0.46,0.52,0.05,0.23,2.27,1.31,0.21,0.32,1.79,1.25,0.17,0.29,0.44,0.7,0.23,0.26
ARAPA,ARAPA,-15.17857,-70.10904,0.12,2.0,0.95,0.24,0.27,0.56,0.0,0.0,0.24,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.29,2.08,0.55,0.49
ARICOTA,ARICOTA,-17.32914,-70.23731,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASUNCION,ASUNCION,-7.30938,-78.51583,0.19,0.08,0.0,0.0,0.18,0.84,0.0,0.0,0.67,1.79,0.05,0.0,0.32,1.27,0.02,0.0,0.47,0.35,0.06,0.02
AUCAYACU,AUCAYACU,-8.92972,-76.11167,1.53,1.19,0.09,0.24,1.21,0.93,0.98,1.69,6.44,6.42,4.5,2.98,9.43,7.95,0.61,0.18,7.64,11.4,10.07,6.04
AUGUSTO WEBERBAUER,AUGUSTO WEBERBAUER,-7.15083,-78.49309,0.19,0.08,0.0,0.0,0.18,0.84,0.0,0.0,0.67,1.79,0.05,0.0,0.32,1.27,0.02,0.0,0.47,0.35,0.06,0.02
