codigo,estacion,latitud,longitud,2026091618,2026091700,2026091706,2026091712,2026091718,2026091800,2026091806,2026091812,2026091818,2026091900,2026091906,2026091912,2026091918,2026092000,2026092006,2026092012,2026092018,2026092100,2026092106,2026092112
ACOBAMBA,ACOBAMBA,-12.84361,-74.56161,1.32,0.07,0.0,0.72,2.59,0.27,0.01,0.0,2.16,8.96,0.21,0.0,0.14,0.36,0.0,0.0,0.01,0.02,0.0,0.01
ACOPALCA,ACOPALCA,-11.98732,-75.10352,1.41,1.93,0.12,0.3,2.55,1.23,0.13,0.03,1.9,2.81,0.24,0.01,0.13,0.43,0.01,0.0,0.43,0.56,0.0,0.0
ACOSTAMBO,ACOSTAMBO,-12.36078,-75.05725,1.1,1.86,0.09,0.24,2.9,3.19,0.05,0.01,1.22,5.33,0.61,0.01,0.35,0.4,0.02,0.0,0.02,0.11,0.0,0.0
AGUAYTIA,AGUAYTIA,-9.04225,-75.50624,0.33,0.9,2.94,5.1,0.2,3.78,2.69,0.01,0.38,0.43,0.0,0.0,0.04,0.54,0.0,0.01,0.25,1.25,0.0,0.01
AIJA,AIJA,-9.78164,-77.60674,0.35,0.71,0.0,0.03,0.04,0.74,0.0,0.0,0.75,0.8,0.0,0.0,0.72,0.92,0.0,0.0,0.0,0.07,0.0,0.0
ALAO,ALAO,-6.517,-76.73806,0.66,1.5,1.8,0.46,0.66,0.61,3.75,5.35,2.29,0.24,0.0,1.08,0.08,1.52,8.32,0.89,0.05,5.43,0.0,0.0
ALCANTARILLA,ALCANTARILLA,-11.06068,-77.55028,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.16,0.02,0.0,0.05,0.05
ALTO DE POCLUS,ALTO DE POCLUS,-4.9169,-79.89047,1.06,0.72,0.02,0.03,0.62,1.23,0.0,0.0,0.29,1.59,0.13,0.01,0.18,1.5,0.03,0.18,0.21,1.12,0.18,0.16
AMAZONAS,AMAZONAS,-3.7,-73.3,0.5,11.88,0.0,0.01,4.05,2.44,0.07,0.64,1.1,2.66,0.06,1.03,0.59,0.71,0.0,0.02,0.22,0.19,0.01,0.0
AMBAR,AMBAR,-10.75484,-77.2668,0.22,2.01,0.03,0.0,0.31,1.5,0.07,0.0,0.45,0.52,0.03,0.0,1.3,0.4,0.0,0.0,0.11,0.9,0.02,0.0
ANANEA,ANANEA,-14.67628,-69.53386,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.12,2.2,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANDAHUA,ANDAHUA,-15.5009,-72.3551,0.23,0.65,0.03,0.0,2.58,4.24,0.22,0.0,1.06,1.74,0.05,0.0,0.05,0.18,0.0,0.0,0.01,0.0,0.0,0.0
ANDAJES,ANDAJES,-10.78361,-76.90028,0.75,1.27,0.61,1.31,3.36,1.96,0.73,0.0,2.75,1.59,0.02,0.0,2.03,0.79,0.01,0.0,0.11,0.13,0.0,0.0
ANGAMOS,ANGAMOS,-5.18318,-72.87709,2.09,1.57,0.0,0.39,2.74,9.93,0.03,0.0,1.31,2.04,0.08,0.1,0.18,1.59,0.03,0.01,0.24,0.59,0.0,0.0
ANTA ANCACHURO,ANTA ANCACHURO,-13.47242,-72.21876,0.53,0.09,0.0,0.06,0.15,0.01,0.0,0.02,0.81,2.31,4.23,0.31,0.31,0.19,0.0,0.0,0.24,0.0,0.0,0.0
APLAO,APLAO,-16.07288,-72.49226,0.0,0.0,0.0,0.0,0.0,0.33,0.23,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAHUAY,ARAHUAY,-11.62091,-76.67034,0.0,0.05,0.0,0.27,0.5,0.32,0.0,0.0,0.03,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0
ARAMANGO,ARAMANGO,-5.41994,-78.43553,0.95,0.8,0.12,1.62,1.46,0.34,0.46,0.15,0.77,2.17,0.54,0.27,0.24,0.44,5.0,1.27,0.31,1.24,0.02,0.79
ARAPA,ARAPA,-15.17857,-70.10904,0.05,0.76,0.38,0.04,0.0,0.0,0.0,0.0,0.24,3.01,5.78,0.18,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARICOTA,ARICOTA,-17.32914,-70.23731,0.0,0.08,1.83,0.0,0.11,0.24,0.01,0.03,0.19,0.9,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
ASUNCION,ASUNCION,-7.30938,-78.51583,0.01,0.1,0.0,0.01,0.07,0.39,0.0,0.01,0.58,1.0,0.01,0.0,0.49,2.08,1.81,0.05,0.43,1.27,0.01,0.0
