codigo,estacion,latitud,longitud,2026091518,2026091600,2026091606,2026091612,2026091618,2026091700,2026091706,2026091712,2026091718,2026091800,2026091806,2026091812,2026091818,2026091900,2026091906,2026091912,2026091918,2026092000,2026092006,2026092012
ACOBAMBA,ACOBAMBA,-12.84361,-74.56161,1.19,0.69,0.62,0.44,1.81,1.62,2.06,1.88,2.44,1.62,0.56,1.0,0.44,0.44,0.62,4.38,0.56,5.81,0.56,0.0
ACOPALCA,ACOPALCA,-11.98732,-75.10352,2.69,5.5,0.75,0.25,1.06,2.62,0.81,3.12,3.69,1.56,0.19,0.06,1.5,2.25,0.12,0.25,4.12,8.25,0.5,0.0
ACOSTAMBO,ACOSTAMBO,-12.36078,-75.05725,2.12,4.75,1.38,0.81,1.31,3.0,1.69,2.75,2.38,1.25,0.31,0.44,1.06,0.94,0.62,0.75,2.94,7.69,0.38,0.0
AGUAYTIA,AGUAYTIA,-9.04225,-75.50624,0.06,0.69,0.69,4.88,2.19,1.12,9.19,6.06,0.94,0.0,0.0,0.0,0.19,0.06,0.0,0.0,0.0,0.0,0.12,0.12
AIJA,AIJA,-9.78164,-77.60674,0.31,1.44,1.44,0.12,0.25,0.38,0.62,0.62,0.5,0.56,0.38,0.0,0.12,0.62,0.38,0.5,0.31,0.75,0.0,0.0
ALAO,ALAO,-6.517,-76.73806,1.19,3.69,1.56,0.06,5.88,2.25,0.0,0.06,1.06,3.06,0.25,2.0,7.31,6.62,0.69,0.0,0.31,1.0,0.88,0.25
ALCANTARILLA,ALCANTARILLA,-11.06068,-77.55028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTO DE POCLUS,ALTO DE POCLUS,-4.9169,-79.89047,0.06,0.44,0.06,0.0,0.0,0.19,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.12,0.0,0.0
AMAZONAS,AMAZONAS,-3.7,-73.3,0.0,0.38,0.44,0.06,0.12,0.31,1.0,0.0,0.0,3.69,1.25,3.94,0.0,0.06,2.75,1.06,0.0,0.12,0.0,0.5
AMBAR,AMBAR,-10.75484,-77.2668,0.06,0.06,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0
ANANEA,ANANEA,-14.67628,-69.53386,0.0,0.12,0.0,0.0,0.12,0.25,0.06,0.19,1.94,0.44,0.06,0.06,0.31,0.25,0.06,0.06,4.0,15.31,1.56,0.0
ANDAHUA,ANDAHUA,-15.5009,-72.3551,0.0,0.0,0.0,0.06,0.38,0.69,0.19,0.12,1.81,1.44,0.25,0.38,0.88,0.62,0.19,0.0,0.44,2.19,0.25,0.0
