codigo,estacion,latitud,longitud,2026091218,2026091300,2026091306,2026091312,2026091318,2026091400,2026091406,2026091412,2026091418,2026091500,2026091506,2026091512,2026091518,2026091600,2026091606,2026091612,2026091618,2026091700,2026091706,2026091712
ACOBAMBA,ACOBAMBA,-12.84361,-74.56161,0.0,0.24,0.0,0.0,0.0,0.68,1.09,0.0,0.0,8.85,0.1,0.08,0.21,1.89,2.14,0.44,0.01,0.0,0.0,0.04
ACOPALCA,ACOPALCA,-11.98732,-75.10352,0.18,10.09,2.89,0.0,0.13,1.88,7.13,0.0,0.1,6.99,7.42,0.11,4.86,0.07,0.34,0.24,0.52,0.03,0.58,0.32
ACOSTAMBO,ACOSTAMBO,-12.36078,-75.05725,0.0,0.61,3.91,0.0,0.01,0.09,3.6,0.0,0.0,3.27,1.51,0.47,0.2,11.75,14.95,0.0,0.01,0.0,2.31,0.17
AGUAYTIA,AGUAYTIA,-9.04225,-75.50624,0.02,0.24,0.0,0.0,0.96,0.74,29.79,36.17,0.04,0.05,0.0,0.0,0.01,0.17,0.0,1.09,0.4,1.94,4.61,0.56
AIJA,AIJA,-9.78164,-77.60674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAO,ALAO,-6.517,-76.73806,0.1,1.55,0.0,0.0,0.0,0.0,0.0,0.0,19.85,5.79,0.0,0.0,0.0,0.69,0.0,0.0,0.05,0.32,35.82,2.05
ALCANTARILLA,ALCANTARILLA,-11.06068,-77.55028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTO DE POCLUS,ALTO DE POCLUS,-4.9169,-79.89047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.5,0.0,0.0
AMAZONAS,AMAZONAS,-3.7,-73.3,0.0,0.0,0.0,0.0,1.12,0.5,0.0,0.96,71.42,0.27,0.0,0.0,3.04,11.03,0.0,0.0,34.73,0.59,0.0,0.0
