codigo,estacion,latitud,longitud,2026091318,2026091400,2026091406,2026091412,2026091418,2026091500,2026091506,2026091512,2026091518,2026091600,2026091606,2026091612,2026091618,2026091700,2026091706,2026091712,2026091718,2026091800,2026091806,2026091812
4726E508,YONAN GORE,-7.25592,-79.09909,0.0,0.01,0.0,0.0,0.04,0.05,0.0,0.02,0.09,0.08,0.0,0.0,0.08,1.08,0.18,0.35,0.58,0.61,0.02,0.0
4726A602,CUTERVO,-6.37914,-78.81339,0.39,1.53,0.3,0.18,1.3,14.27,1.74,0.21,1.53,6.77,0.58,0.43,0.6,2.69,0.99,0.11,1.39,0.61,0.96,0.44
47E1F02E,TUNEL CHOTANO,-6.54049,-78.78432,0.39,1.53,0.3,0.18,1.3,14.27,1.74,0.21,1.53,6.77,0.58,0.43,0.6,2.69,0.99,0.11,1.39,0.61,0.96,0.44
472B3006,CUMBA,-5.94135,-78.66413,0.03,0.34,2.62,0.64,1.68,3.37,3.51,0.2,1.16,1.45,1.97,0.53,0.49,1.79,1.13,0.53,0.6,1.82,1.07,1.1
472680EE,BAMBAMARCA M,-6.67981,-78.52346,0.01,0.11,0.28,0.03,1.09,10.14,2.35,0.41,2.29,10.01,1.82,0.32,1.1,2.38,0.81,0.14,0.66,1.37,0.69,0.0
4726D092,BAMBAMARCA H,-6.66975,-78.54119,0.01,0.11,0.28,0.03,1.09,10.14,2.35,0.41,2.29,10.01,1.82,0.32,1.1,2.38,0.81,0.14,0.66,1.37,0.69,0.0
4727F484,CHUGUR,-6.66878,-78.738,0.6,3.97,0.14,0.05,4.3,14.12,2.73,1.75,6.52,11.41,0.98,0.05,2.3,8.67,0.24,0.11,1.24,5.6,0.31,0.0
47269398,JAEN,-5.67667,-78.77418,0.04,-0.0,0.3,2.62,0.66,1.71,3.63,1.89,0.67,0.43,1.82,2.78,1.6,0.06,0.52,0.75,0.41,0.46,1.57,0.66
105136,SAUZAL,-5.77168,-79.39769,0.02,0.06,0.02,0.04,0.94,2.54,0.03,0.0,0.5,3.95,0.02,0.02,0.49,1.86,0.03,0.03,0.55,0.49,0.02,0.03
472A571A,HUALLAPE,-5.45077,-78.69579,0.18,0.08,1.73,2.93,0.31,2.57,6.76,0.31,0.09,2.47,1.68,1.07,0.34,0.82,2.43,1.1,0.05,0.29,3.54,0.12
4725E206,SAN MARCOS,-7.32249,-78.17269,0.31,0.5,0.0,0.04,1.17,7.06,1.71,2.0,3.3,10.96,0.75,0.09,1.54,5.52,0.73,0.47,4.24,6.18,2.52,0.37
47E207A4,TONGOD,-6.74456,-78.81392,0.6,3.97,0.14,0.05,4.3,14.12,2.73,1.75,6.52,11.41,0.98,0.05,2.3,8.67,0.24,0.11,1.24,5.6,0.31,0.0
47E1C5B4,CAÑAD,-6.64934,-78.99733,0.57,1.66,0.02,0.0,1.65,8.36,1.3,1.05,2.62,3.27,0.35,0.02,1.33,3.77,0.24,0.05,1.27,4.64,0.44,0.06
47E1E358,PUENTE AMBAN,-6.58271,-78.91262,0.65,4.04,0.04,0.17,2.34,7.64,1.66,0.9,2.24,6.48,0.14,0.21,0.73,2.03,0.4,0.5,1.3,3.04,0.5,0.15
47E3055E,CHANCAY BAÑOS,-6.57489,-78.86721,0.39,1.53,0.3,0.18,1.3,14.27,1.74,0.21,1.53,6.77,0.58,0.43,0.6,2.69,0.99,0.11,1.39,0.61,0.96,0.44
114132,POMACANCHI,-14.0278,-71.5726,0.07,0.0,0.0,0.02,0.91,0.45,0.0,0.0,0.37,0.38,2.4,0.2,0.76,0.64,0.0,0.0,0.02,0.02,0.0,0.05
47294362,SORAYPAMPA,-13.3955,-72.5736,0.01,0.0,0.0,0.01,0.22,0.21,0.0,0.0,0.49,0.7,0.02,0.08,1.07,0.29,0.02,0.02,0.34,0.08,0.02,0.17
113252,ANCACHURO,-13.4724,-72.2188,0.21,0.03,0.0,-0.0,0.53,2.23,0.0,0.0,0.69,4.03,0.21,0.02,0.75,0.53,0.0,0.0,0.41,0.05,0.03,0.03
472976F8,CALCA,-13.33333,-71.95524,1.6,0.13,0.0,0.26,1.7,1.45,0.0,0.0,4.06,0.98,0.0,0.02,0.98,1.53,0.0,0.02,1.86,1.11,1.19,0.21
472A6280,NUEVO PISAC,-13.42264,-71.85388,0.03,0.18,0.03,0.01,0.37,1.4,0.03,0.03,1.25,1.71,0.11,0.0,2.24,1.37,0.2,0.05,0.26,0.09,0.17,0.03
114125,SAUSAYA,-14.52931,-71.35831,0.05,0.02,0.0,0.0,0.3,0.02,0.0,0.0,0.37,3.2,2.06,1.59,0.41,0.7,0.0,0.0,0.2,0.05,0.0,0.0
114126,PAYAPUNKU,-14.4261,-71.28145,0.05,0.02,0.0,0.0,0.3,0.02,0.0,0.0,0.37,3.2,2.06,1.59,0.41,0.7,0.0,0.0,0.2,0.05,0.0,0.0
4726158C,SICUANI,-14.23736,-71.23669,0.06,0.04,0.0,0.0,0.22,0.19,0.0,0.0,0.26,0.64,1.65,0.35,0.64,0.24,0.0,0.0,0.09,0.02,0.0,0.02
47E8B578,SIBINACOCHA,-13.92214,-71.01823,0.1,0.0,0.0,0.0,0.81,0.31,0.0,0.0,0.37,3.07,0.0,0.02,0.29,0.43,0.0,0.0,0.14,0.05,0.02,0.06
472E025C,QUISOQUEPINA,-13.79505,-70.88622,0.01,0.0,0.02,0.0,0.66,1.63,0.02,0.0,0.98,2.98,0.02,0.0,3.62,2.0,0.0,0.0,0.44,0.66,0.18,0.89
114118,SALCCA,-14.16991,-71.23186,0.06,0.04,0.0,0.0,0.22,0.19,0.0,0.0,0.26,0.64,1.65,0.35,0.64,0.24,0.0,0.0,0.09,0.02,0.0,0.02
114123,MARCA CUNKA,-14.49847,-72.08952,0.16,0.29,0.0,-0.0,0.18,0.01,0.0,0.0,0.21,2.79,0.34,1.11,1.05,3.88,5.98,0.29,0.76,2.17,0.79,0.03
4729A090,SANTO TOMAS,-14.44896,-72.09645,0.16,0.29,0.0,-0.0,0.18,0.01,0.0,0.0,0.21,2.79,0.34,1.11,1.05,3.88,5.98,0.29,0.76,2.17,0.79,0.03
114124,HUAYHUAHUASI,-14.67242,-71.51991,0.05,0.0,0.0,-0.0,0.05,0.0,0.0,0.0,0.53,5.37,4.43,0.37,1.71,4.93,3.69,0.06,0.24,0.66,0.0,0.0
112264,PONGO DE MAINIQUE,-12.24986,-72.82447,2.0,0.74,0.5,0.02,0.06,0.01,0.0,0.0,0.14,0.44,0.31,2.27,1.39,2.35,1.51,0.29,0.9,0.05,0.0,0.0
4729658E,SAN PABLO,-13.02506,-72.61988,0.76,0.95,9.59,15.6,4.63,5.35,1.42,0.21,5.72,10.99,5.63,1.24,1.86,7.84,1.97,0.14,1.36,0.32,1.37,0.08
47E880E2,PICHARI,-12.52296,-73.83956,0.56,0.17,0.72,7.72,7.99,4.55,0.02,0.09,10.96,11.86,3.97,6.65,7.9,3.49,9.89,6.79,6.59,2.27,4.82,1.72
210007,PAUCARTAMBO,-13.3177,-71.59741,0.69,1.91,0.04,0.0,2.88,1.46,0.0,0.0,1.75,1.66,0.53,0.78,1.59,0.63,0.4,0.0,1.13,3.66,0.06,2.17
4722A338,ACJANACO ,-13.19672,-71.61941,0.69,1.91,0.04,0.0,2.88,1.46,0.0,0.0,1.75,1.66,0.53,0.78,1.59,0.63,0.4,0.0,1.13,3.66,0.06,2.17
113254,QUINCEMIL,-13.2289,-70.7544,2.91,0.87,0.03,0.0,0.1,0.02,0.0,0.0,0.02,0.31,0.76,1.56,1.85,0.87,0.21,0.0,0.12,1.19,0.0,0.02
