codigo,estacion,latitud,longitud,2026091818,2026091900,2026091906,2026091912,2026091918,2026092000,2026092006,2026092012,2026092018,2026092100,2026092106,2026092112,2026092118,2026092200,2026092206,2026092212,2026092218,2026092300,2026092306,2026092312
4726E508,YONAN GORE,-7.25592,-79.09909,0.0,0.0,0.0,0.0,0.0,0.69,0.12,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.0,1.5,0.44,1.94,1.5,0.12
4726A602,CUTERVO,-6.37914,-78.81339,0.06,0.12,0.31,0.06,0.06,4.94,0.25,0.38,2.19,3.75,2.25,0.25,1.69,3.75,1.06,1.19,4.5,6.44,0.88,0.31
47E1F02E,TUNEL CHOTANO,-6.54049,-78.78432,0.06,0.12,0.31,0.06,0.06,4.94,0.25,0.38,2.19,3.75,2.25,0.25,1.69,3.75,1.06,1.19,4.5,6.44,0.88,0.31
472B3006,CUMBA,-5.94135,-78.66413,2.19,2.06,0.88,0.5,0.38,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.06,0.06,0.69,1.19,0.12,0.06,0.12
472680EE,BAMBAMARCA M,-6.67981,-78.52346,0.25,0.19,0.06,0.0,0.06,3.5,2.12,2.94,3.0,6.25,4.31,0.69,3.44,4.56,1.69,1.69,1.31,5.19,1.0,0.44
4726D092,BAMBAMARCA H,-6.66975,-78.54119,0.25,0.19,0.06,0.0,0.06,3.5,2.12,2.94,3.0,6.25,4.31,0.69,3.44,4.56,1.69,1.69,1.31,5.19,1.0,0.44
4727F484,CHUGUR,-6.66878,-78.738,0.19,0.38,0.06,0.0,0.38,16.0,1.0,1.31,5.88,7.69,2.25,0.62,3.19,3.88,1.06,2.38,3.81,7.31,1.44,0.19
47269398,JAEN,-5.67667,-78.77418,0.38,0.31,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.62,0.12,0.0,0.0,0.81
105136,SAUZAL,-5.77168,-79.39769,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.31,0.0,0.0,0.06,0.19,0.0,0.0,1.44,2.0,0.38,0.31
472A571A,HUALLAPE,-5.45077,-78.69579,0.75,0.38,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,1.06
4725E206,SAN MARCOS,-7.32249,-78.17269,0.12,0.0,0.0,0.0,0.0,1.25,2.75,2.81,0.12,1.75,2.56,1.06,0.56,1.94,2.88,4.5,2.81,3.56,4.62,2.12
47E207A4,TONGOD,-6.74456,-78.81392,0.19,0.38,0.06,0.0,0.38,16.0,1.0,1.31,5.88,7.69,2.25,0.62,3.19,3.88,1.06,2.38,3.81,7.31,1.44,0.19
47E1C5B4,CAÑAD,-6.64934,-78.99733,0.25,0.56,0.0,0.0,0.56,5.88,0.19,0.44,2.75,7.94,0.5,0.06,1.88,2.88,1.31,1.06,3.81,4.81,1.31,0.38
